93,83,81,9,3,7,6,0,2,20,3,3,8,4,3,4,4,0,29,8,12,2,5,8,0,8,7,0,0,3,0,0,25,8,0,6,2,5,0,1,3,18,7,2,3,8,7,6,3,15,4,12,22,13,18,11,14,24,12,18,6,7,11,14,23,10,12,11,12,0,0,0,0,0,4,13,6,0,0
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,7,2,0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,0,0,15,4,3,6,3,2,4,0,5,2,0,4,1,2,1,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,5,0,2,0,0,4,0,0,0,0,2,2,0,0,0,0,3,8,0,5,3,0,0,0,0,3,0,3,0,0,13,10,21,4,10,0,0,0,0,10
93,87,102,21,7,10,10,0,2,35,7,6,14,7,5,8,6,5,31,11,16,12,7,9,0,8,7,0,4,3,5,5,25,8,3,6,2,5,0,6,3,20,12,2,7,8,7,6,3,17,6,12,22,13,18,14,22,24,17,21,8,7,11,18,30,17,17,11,14,13,10,21,4,10,4,13,6,0,10
99,85,81,9,3,7,6,0,0,20,3,3,8,4,3,4,4,0,29,12,12,2,5,8,2,8,7,0,0,0,0,0,25,8,0,6,0,5,1,0,3,18,7,0,3,8,7,6,3,14,4,12,22,13,18,11,14,17,12,17,6,7,11,12,22,10,12,11,12,0,0,0,0,0,0,13,6,5,0
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,7,2,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,0,2,15,4,3,6,3,2,4,0,5,2,0,4,0,0,1,0,0,1,0,0,0,5,5,0,0,3,0,0,0,1,5,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,3,8,0,5,3,2,0,0,0,3,0,3,0,0,13,10,21,4,10,2,0,0,0,10
99,87,102,21,7,10,10,0,2,35,7,6,14,7,5,8,4,5,31,15,16,11,11,9,2,8,8,0,4,1,5,5,25,8,3,6,0,5,2,5,3,18,12,0,7,8,7,6,3,16,6,12,22,13,18,14,22,17,17,20,10,7,11,16,29,17,17,11,14,13,10,21,4,10,2,13,6,5,10
113,79,81,9,3,7,6,0,0,20,0,3,8,0,3,4,4,0,29,8,12,2,5,8,0,8,7,0,0,3,0,0,25,8,0,6,2,5,0,0,3,18,7,0,3,8,7,6,3,15,4,12,18,13,18,11,14,24,12,18,6,7,11,14,19,10,12,11,12,0,0,0,0,0,4,13,6,5,0
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,1,0,15,4,3,6,3,2,4,0,5,2,0,4,0,2,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,5,0,2,0,0,4,0,0,0,0,2,2,0,0,0,0,0,8,0,5,3,2,0,0,0,3,0,3,0,0,13,10,21,4,10,2,0,0,0,10
113,81,102,21,7,10,10,1,0,35,4,6,14,3,5,8,4,5,31,11,16,11,13,8,0,8,7,0,4,3,5,5,25,8,3,6,2,5,0,5,3,21,12,0,7,8,7,6,3,17,6,12,18,13,18,11,22,24,17,21,8,7,11,18,26,17,17,11,12,13,10,21,4,10,6,13,6,5,10
106,72,81,9,3,7,6,0,2,20,3,3,8,4,3,4,4,0,29,7,12,0,5,8,0,8,7,1,0,3,0,0,25,8,0,6,0,5,0,0,0,18,7,0,3,8,7,6,3,15,4,12,27,13,18,11,14,24,12,18,6,7,11,14,18,10,12,11,12,0,0,0,0,0,4,13,6,5,0
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,9,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,7,2,0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,0,0,15,4,3,6,0,2,4,0,5,2,1,4,1,2,1,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,5,0,2,0,0,4,0,0,0,0,2,2,0,0,0,0,0,8,0,5,3,2,0,0,0,3,0,3,0,0,13,10,21,4,10,0,0,0,0,10
106,76,102,21,7,10,10,0,2,35,7,6,14,4,5,8,6,5,31,11,16,10,13,9,0,8,7,1,4,3,5,5,25,8,3,6,0,5,0,5,0,20,12,0,7,8,7,6,3,17,6,12,27,13,18,11,22,24,17,21,10,7,11,18,25,17,17,11,14,13,10,21,4,10,4,13,6,5,10
113,81,81,9,3,7,6,0,2,20,0,3,8,4,0,4,4,0,29,15,12,2,5,8,0,8,7,0,0,3,0,0,25,8,0,6,0,5,0,0,3,18,7,0,3,8,7,6,3,15,0,12,21,13,18,11,14,24,12,18,6,7,11,14,23,10,12,11,12,0,0,0,0,0,4,13,6,5,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,2,0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,0,0,15,4,3,6,3,0,4,0,5,2,0,4,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,3,0,3,0,0,13,10,21,4,10,0,0,0,0,10
113,83,102,21,7,10,10,0,2,35,4,6,14,7,0,8,4,5,31,18,16,11,13,8,0,8,7,0,4,3,5,5,25,8,0,6,0,5,0,5,3,20,12,0,7,8,7,6,3,15,0,12,21,13,18,11,22,24,17,21,6,7,11,18,30,17,17,11,14,13,10,21,4,10,4,13,6,5,10
111,85,81,9,3,7,6,0,2,20,3,3,8,4,3,4,4,0,29,11,12,2,0,8,2,8,7,0,0,3,0,0,25,8,0,6,0,5,0,0,3,18,7,2,0,8,7,6,3,15,4,12,23,13,18,11,14,23,12,18,6,7,11,14,23,10,12,11,12,0,0,0,0,0,4,13,6,5,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,1,2,15,4,3,6,3,2,4,0,5,0,0,4,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,3,8,0,5,0,0,0,0,0,3,0,3,0,0,13,10,21,4,10,2,0,0,0,10
111,89,99,21,7,10,10,1,4,35,7,6,14,7,5,8,4,5,29,14,16,11,8,8,2,8,7,0,4,3,5,0,25,8,0,6,0,5,0,0,3,21,12,2,4,8,7,6,3,17,4,12,23,13,18,14,22,23,17,18,8,7,11,18,30,17,15,11,12,13,10,21,4,10,6,13,6,5,10
110,78,81,9,3,7,6,0,0,20,3,3,8,4,0,4,4,0,29,14,12,2,5,8,2,8,7,0,0,0,0,0,25,8,0,6,0,5,0,0,3,18,7,0,0,8,7,6,3,15,4,12,31,13,18,11,14,24,12,18,6,7,11,14,22,10,12,11,12,0,0,0,0,0,4,13,6,5,0
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,12,4,3,4,0,0,15,4,3,6,3,2,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,3,8,0,5,3,2,0,0,0,3,0,3,0,0,13,10,21,4,10,2,0,0,0,10
110,82,102,21,7,10,10,0,0,35,7,6,14,7,2,8,4,5,29,17,16,11,11,9,2,8,7,0,4,0,0,0,25,8,3,6,0,5,0,0,3,21,12,0,4,8,7,6,3,17,4,12,31,13,18,14,22,24,17,21,8,7,11,18,29,17,17,11,12,13,10,21,4,10,6,13,6,5,10
